Name,Frequency,Confidence_Score,Meaning,Type,Score
Sarhyamini,5,0.6,Name/epithet requiring verification,sacred_place,3.0
Sarhvartaka,5,0.6,Name/epithet requiring verification,proper_noun,3.0
Sarhkhya,5,0.6,Name/epithet requiring verification,proper_noun,3.0
Santapana,5,0.6,Name/epithet requiring verification,proper_noun,3.0
Sangava,5,0.6,Name/epithet requiring verification,proper_noun,3.0
Sailkhatirtha,5,0.6,Name/epithet requiring verification,divine_relation,3.0
Sahasradhiri,5,0.6,Name/epithet requiring verification,proper_noun,3.0
Sadasyas,5,0.6,Name/epithet requiring verification,proper_noun,3.0
Sindh,5,0.6,Name/epithet requiring verification,proper_noun,3.0
Simhala,5,0.6,Name/epithet requiring verification,proper_noun,3.0
Siikara,5,0.6,Name/epithet requiring verification,proper_noun,3.0
Sidhyimrta,5,0.6,Name/epithet requiring verification,proper_noun,3.0
Skonda,5,0.6,Name/epithet requiring verification,proper_noun,3.0
Slcand,5,0.6,Name/epithet requiring verification,proper_noun,3.0
SlcandaPu,5,0.6,Name/epithet requiring verification,proper_noun,3.0
Skmula,5,0.6,Name/epithet requiring verification,proper_noun,3.0
SuvarJ,5,0.6,Name/epithet requiring verification,proper_noun,3.0
Sinkhya,5,0.6,Name/epithet requiring verification,proper_noun,3.0
Sitmtla,5,0.6,Name/epithet requiring verification,proper_noun,3.0
Sunaya,5,0.6,Name/epithet requiring verification,proper_noun,3.0
Suresvari,5,0.6,Name/epithet requiring verification,proper_noun,3.0
Sut,5,0.6,Name/epithet requiring verification,proper_noun,3.0
Suvaro,5,0.6,Name/epithet requiring verification,sacred_place,3.0
Slory,5,0.6,Name/epithet requiring verification,proper_noun,3.0
Sintapana,5,0.6,Name/epithet requiring verification,proper_noun,3.0
Sltantla,5,0.6,Name/epithet requiring verification,proper_noun,3.0
Sluznda,5,0.6,Name/epithet requiring verification,proper_noun,3.0
Sniddha,5,0.6,Name/epithet requiring verification,proper_noun,3.0
Soo,5,0.6,Name/epithet requiring verification,proper_noun,3.0
Sraddhakalpa,5,0.6,Name/epithet requiring verification,proper_noun,3.0
Sraddhii,5,0.6,Name/epithet requiring verification,proper_noun,3.0
Srirama,5,0.6,Name/epithet requiring verification,sacred_place,3.0
Sririmadhanu,5,0.6,Name/epithet requiring verification,divine_relation,3.0
Srngi,5,0.6,Name/epithet requiring verification,divine_relation,3.0
Sthar,5,0.6,Name/epithet requiring verification,proper_noun,3.0
StiJI,5,0.6,Name/epithet requiring verification,proper_noun,3.0
Sudri,5,0.6,Name/epithet requiring verification,proper_noun,3.0
Sukara,5,0.6,Name/epithet requiring verification,divine_relation,3.0
Suki,5,0.6,Name/epithet requiring verification,proper_noun,3.0
Svidhyiya,5,0.6,Name/epithet requiring verification,proper_noun,3.0
